work_id,company_id,age_upper,work_gender,salary,salary_system,salary_options
97422,1946,35,male,19.5,salary,bonus
44570,2165,34,both,20.3999996185303,salary,bonus
100002,2165,35,both,18.0,salary,bonus
98053,2165,35,both,19.0,salary,bonus
98054,2165,29,both,20.0,salary,bonus
76720,2165,34,both,20.3999996185303,salary,bonus
14022,2367,35,both,22.5,salary,"commission,bonus"
67673,2367,40,female,19.0,salary,bonus
72719,2367,35,both,22.5,salary,"commission,bonus"
89456,3149,40,both,20.0,salary,bonus
63684,3516,35,male,25.0,salary,
101311,4670,36,both,26.0,salary,bonus
81131,5278,40,both,23.1000003814697,salary,bonus
68556,5681,40,both,23.0,salary,bonus
19112,5681,35,both,23.0,salary,bonus
20221,6346,39,both,20.0,salary,bonus
45397,6627,35,both,18.0,salary,bonus
35452,6627,50,both,30.0,salary,bonus
85423,7013,40,female,21.0,salary,commission
84959,7013,40,both,17.0,salary,commission
85149,7013,40,both,15.5,salary,commission
30295,7013,35,both,19.5,salary,
96858,7157,35,both,23.0,salary,bonus
21706,7157,35,both,21.0,salary,bonus
100105,7881,39,female,20.5,salary,bonus
23109,7881,39,female,19.0,salary,bonus
83996,7935,60,both,24.0,salary,bonus
85535,7935,50,both,22.0,salary,bonus
80591,7935,55,female,20.0,salary,bonus
24196,8329,50,both,17.2000007629395,salary,bonus
24731,8738,40,female,21.0,salary,bonus
30095,8738,35,both,25.0,salary,bonus
25565,9281,35,both,19.0,salary,bonus
82655,9281,35,both,17.0,salary,bonus
26233,9653,45,both,25.0,salary,
30980,9723,99,both,20.5,salary,bonus
30998,9723,99,both,20.0,salary,bonus
30979,9723,99,both,19.5,salary,bonus
31149,9723,64,both,19.5,salary,bonus
97731,9955,37,both,253.199996948242,annual,
81556,9955,30,both,253.199996948242,annual,
79841,9955,37,both,253.199996948242,annual,
92109,9955,37,both,253.199996948242,annual,
97162,9955,35,both,276.0,annual,
92101,9955,37,both,253.199996948242,annual,
83601,9955,37,both,253.199996948242,annual,
92100,9955,37,both,253.199996948242,annual,
91790,9955,37,both,253.199996948242,annual,
27074,10106,30,both,30.0,salary,bonus
27290,10421,40,both,18.0,salary,
26970,10840,40,both,20.0,salary,bonus
29183,11773,49,female,21.2000007629395,salary,bonus
29454,11776,50,both,20.0,salary,bonus
28112,11776,50,both,20.0,salary,bonus
28479,11898,45,both,30.0,salary,
59283,11898,45,both,30.0,salary,
29912,12301,50,both,60.0,salary,commission
36531,14191,30,male,21.6000003814697,salary,bonus
98362,14375,29,female,18.0,salary,
76482,14375,40,both,20.0,salary,
77327,14375,35,both,32.0,salary,
99022,14375,40,both,20.0,salary,
98420,14375,40,both,24.0,salary,
36973,14375,35,both,20.0,salary,
39013,14687,49,both,25.0,salary,bonus
41481,15251,55,both,360.0,annual,bonus
44486,16023,50,both,19.2999992370605,salary,bonus
44682,16069,50,male,25.0,salary,
46524,16464,50,both,16.5,salary,bonus
47506,16804,60,both,17.0,salary,
49241,17173,39,female,15.0,salary,bonus
49868,17343,37,both,28.0,salary,bonus
67700,17343,35,both,23.0,salary,bonus
49869,17343,37,both,23.0,salary,bonus
50342,17462,55,both,36.7999992370605,salary,
50343,17462,55,both,30.0,salary,bonus
50740,17558,35,male,20.0,salary,bonus
50739,17558,35,male,20.0,salary,commission
50772,17575,40,both,21.5,salary,bonus
51681,17832,70,both,18.0,salary,bonus
51680,17832,70,both,20.0,salary,bonus
53821,18355,45,both,20.0,salary,bonus
98533,18355,40,both,20.0,salary,bonus
59601,19614,40,male,17.0,salary,bonus
59897,19614,40,both,17.0,salary,bonus
75879,19614,63,both,16.0,salary,commission
80903,19693,30,female,22.0,salary,bonus
60350,19693,27,female,22.0,salary,bonus
83041,19693,27,both,22.0,salary,bonus
83042,19693,27,female,22.0,salary,bonus
62173,20107,70,both,18.2999992370605,salary,bonus
63327,20384,36,both,20.0,salary,
66462,21027,45,male,350.0,annual,bonus
76896,21360,39,both,280.0,annual,bonus
78817,21360,39,both,300.0,annual,bonus
100228,21392,60,both,21.5,salary,bonus
80394,21392,60,both,20.0,salary,bonus
98892,21392,60,both,25.0,salary,bonus
68954,21488,30,both,18.0,salary,bonus
70802,21767,35,both,23.0,salary,"commission,bonus"
70801,21767,25,both,17.0,salary,commission
71078,21438,45,both,21.0,salary,"commission,bonus"
71080,21438,40,both,24.0,salary,"commission,bonus"
98579,21438,35,female,18.7999992370605,salary,
99364,21438,35,female,22.0,salary,bonus
100371,21438,45,both,22.0,salary,
98584,21438,35,both,24.0,salary,commission
71176,21771,40,both,14.0,salary,bonus
89284,21771,40,both,14.0,salary,bonus
72022,21876,40,both,22.0,salary,bonus
74595,23360,55,both,20.0,salary,bonus
76319,23345,49,both,17.0,salary,bonus
74718,23345,49,both,17.0,salary,bonus
101424,22534,35,male,21.5,salary,bonus
101423,22534,35,male,21.5,salary,bonus
101428,22534,35,male,21.5,salary,bonus
75150,23524,60,both,500.0,annual,
75544,23599,49,both,30.0,salary,bonus
101619,23954,65,both,18.3999996185303,salary,bonus
76683,24322,40,both,22.0,salary,bonus
76867,24371,59,both,350.0,annual,
77141,24456,50,both,450.0,annual,
77712,24719,38,male,24.0,salary,bonus
78988,25156,37,both,25.0,salary,bonus
78987,25156,37,both,25.0,salary,
101692,25557,35,both,19.0,salary,bonus
100295,25970,45,both,23.5,salary,
99661,25970,49,both,17.0,salary,
82424,25970,35,both,23.5,salary,
82842,26113,70,both,19.0,salary,
78134,24835,39,both,28.0,salary,commission
85514,24835,45,both,39.2999992370605,salary,commission
79008,25161,40,both,24.6000003814697,salary,bonus
98570,25366,49,both,22.0,salary,bonus
81732,25814,50,female,25.7099990844727,salary,bonus
82791,26039,40,both,20.0,salary,bonus
82792,26039,40,both,20.0,salary,
82798,26044,43,male,30.0,salary,bonus
93021,26306,49,both,25.0,salary,
97060,26306,39,both,25.0,salary,
99252,26306,45,both,25.0,salary,
92367,26306,39,both,25.0,salary,
91038,26306,39,both,25.0,salary,
83735,26306,39,both,25.0,salary,
87452,26317,35,both,22.0,salary,"commission,bonus"
87453,26317,35,both,20.0,salary,bonus
84027,26317,35,both,22.0,salary,bonus
84028,26317,35,both,20.0,salary,"commission,bonus"
83937,26331,50,both,22.0,salary,"commission,bonus"
84022,26331,45,both,20.0,salary,"commission,bonus"
96702,26394,50,both,25.0,salary,
84483,26394,50,both,25.0,salary,
84660,26394,50,both,23.0,salary,bonus
84467,26394,50,both,25.0,salary,
84485,26394,50,both,25.0,salary,
84701,26490,39,both,22.0,salary,"commission,bonus"
85275,26490,39,both,24.0,salary,"commission,bonus"
85584,26750,40,both,20.5,salary,bonus
85585,26750,40,both,20.5,salary,bonus
85481,26792,43,both,30.0,salary,bonus
102018,27023,40,male,20.0,salary,bonus
87275,27023,50,both,17.2000007629395,salary,bonus
87085,27044,50,both,32.0,salary,bonus
87084,27044,50,both,35.0,salary,bonus
87086,27044,50,both,35.0,salary,bonus
88592,27259,45,both,20.0,salary,bonus
88476,27271,35,both,15.6499996185303,salary,
90174,27273,35,both,228.0,annual,bonus
88734,27273,28,both,204.0,annual,bonus
91183,27273,28,both,204.0,annual,
88313,27278,40,both,20.0,salary,commission
88408,27317,49,both,21.0,salary,bonus
88542,27319,39,male,23.2999992370605,salary,bonus
88543,27319,39,male,23.2999992370605,salary,bonus
88544,27319,39,male,23.2999992370605,salary,bonus
89619,27377,45,male,25.5,salary,bonus
89634,27536,40,both,20.2999992370605,salary,bonus
90081,27662,60,both,22.0,salary,"commission,bonus"
90026,27674,30,both,19.1660003662109,salary,bonus
90077,27674,30,both,19.1660003662109,salary,bonus
90304,27730,55,both,23.0,salary,bonus
90290,27730,99,both,28.0,salary,bonus
90299,27730,55,both,28.0,salary,bonus
91561,28055,30,male,16.5,salary,bonus
91547,28055,30,male,20.0,salary,"commission,bonus"
92418,28197,35,both,350.399993896484,annual,
101695,28397,40,both,264.0,annual,
95187,28590,35,both,26.0,salary,
96488,28590,40,both,17.0,salary,
95287,28614,50,both,50.0,salary,
96337,28730,45,both,25.0,salary,bonus
96395,28730,45,both,23.0,salary,bonus
98222,28730,35,male,23.0,salary,bonus
96296,28730,50,both,23.0,salary,bonus
96307,28730,50,both,23.0,salary,bonus
96745,28778,45,both,18.5,salary,bonus
97360,28871,35,both,25.0,salary,commission
97791,28941,35,male,19.3999996185303,salary,bonus
100367,29266,35,both,23.7000007629395,salary,bonus
101402,29363,45,both,35.0,salary,bonus
101404,29363,45,both,28.0,salary,bonus
101403,29363,45,both,35.0,salary,bonus
101399,29363,45,both,28.0,salary,bonus
101398,29363,45,both,28.0,salary,bonus
101829,29420,40,female,18.0,salary,
101937,29427,39,both,19.4549999237061,salary,bonus
78435,24948,40,both,18.1000003814697,salary,bonus
78434,24948,40,both,20.1000003814697,salary,bonus
78693,24988,33,both,21.0,salary,bonus
78687,24988,33,both,21.0,salary,bonus
83893,25086,35,male,300.0,annual,bonus
78797,25111,35,male,280.0,annual,bonus
78798,25111,35,male,280.0,annual,bonus
79141,25205,50,male,552.0,annual,
79140,25205,29,male,18.0,salary,bonus
79799,25356,30,both,18.0,salary,
80755,25360,50,both,30.0,salary,
79767,25360,40,both,25.0,salary,
79811,25383,35,both,22.0,salary,bonus
80628,25552,60,both,18.0,salary,bonus
81588,25785,40,both,20.0,salary,bonus
82680,25875,99,female,17.0,salary,commission
82235,25961,32,male,24.0,salary,bonus
82236,25961,32,male,24.0,salary,bonus
82288,25965,40,both,300.0,annual,bonus
83434,26201,60,both,21.3500003814697,salary,bonus
83435,26201,60,both,21.3500003814697,salary,bonus
83951,26378,50,both,25.7999992370605,salary,bonus
83952,26378,50,both,25.7999992370605,salary,bonus
85321,26751,35,both,11.0,salary,"commission,bonus"
86497,26952,39,both,20.0,salary,bonus
89135,27452,35,female,21.7999992370605,salary,bonus
97268,27608,35,both,288.0,annual,bonus
89943,27608,40,both,288.0,annual,bonus
97272,27608,35,both,288.0,annual,bonus
101026,27608,40,both,288.0,annual,bonus
89848,27608,35,both,288.0,annual,bonus
90064,27637,35,both,23.0,salary,bonus
100559,27637,33,both,33.2000007629395,salary,
90376,27708,49,male,30.0,salary,bonus
101546,27873,30,both,18.2999992370605,salary,bonus
91752,28084,43,male,22.0,salary,bonus
96041,28608,50,female,17.1000003814697,salary,bonus
96044,28608,50,female,18.1000003814697,salary,bonus
95274,28608,60,female,17.1000003814697,salary,bonus
96034,28608,50,female,17.6000003814697,salary,bonus
95764,28649,50,both,23.0,salary,bonus
96116,28668,70,female,22.0,salary,bonus
95877,28668,69,both,28.0,salary,bonus
97702,28668,99,both,25.9559993743896,salary,bonus
98389,28668,50,both,25.0,salary,
96944,28668,99,both,28.0,salary,bonus
95861,28668,70,both,22.0,salary,
96349,28700,44,both,30.0,salary,
96954,28817,50,both,35.0,salary,bonus
97591,28907,45,both,24.6000003814697,salary,bonus
97589,28907,45,both,33.5,salary,bonus
97611,28907,45,both,33.5,salary,bonus
97605,28907,45,both,24.6000003814697,salary,bonus
97599,28907,45,both,33.5,salary,bonus
97564,28907,45,both,33.5,salary,bonus
97609,28907,45,both,24.6000003814697,salary,bonus
97584,28907,45,both,33.5,salary,bonus
97577,28907,45,both,24.6000003814697,salary,bonus
97612,28907,45,both,33.5,salary,bonus
97602,28907,45,both,24.6000003814697,salary,bonus
97590,28907,45,both,24.6000003814697,salary,bonus
97567,28907,45,both,24.6000003814697,salary,bonus
97600,28907,45,both,33.5,salary,bonus
97593,28907,45,both,33.5,salary,bonus
97603,28907,45,both,24.6000003814697,salary,bonus
97592,28907,45,both,33.5,salary,bonus
97588,28907,45,both,33.5,salary,bonus
97595,28907,45,both,24.6000003814697,salary,bonus
97594,28907,45,both,24.6000003814697,salary,bonus
97586,28907,45,both,33.5,salary,bonus
97580,28907,45,both,24.6000003814697,salary,bonus
97566,28907,45,both,24.6000003814697,salary,bonus
97560,28907,45,both,33.5,salary,bonus
98527,28985,45,both,28.0,salary,bonus
98525,28985,45,both,28.0,salary,bonus
98526,28985,45,both,35.0,salary,bonus
99810,29193,50,female,12.5,salary,commission
100098,29237,35,both,22.0,salary,bonus
101151,29328,45,both,20.0,salary,bonus
101150,29328,36,both,20.0,salary,bonus
84640,26493,45,both,20.0,salary,bonus
84729,26578,35,both,18.5,salary,bonus
84730,26578,35,both,20.0,salary,bonus
85168,26693,40,both,15.3500003814697,salary,"commission,bonus"
85694,26725,35,both,20.0,salary,bonus
85693,26725,35,both,20.0,salary,bonus
86313,26915,45,male,19.0,salary,bonus
86599,26966,50,both,26.2999992370605,salary,bonus
86832,27004,35,male,23.6000003814697,salary,bonus
86833,27004,35,both,20.7999992370605,salary,bonus
87245,27091,35,male,20.2999992370605,salary,bonus
88482,27328,40,both,30.0,salary,bonus
94476,27328,40,both,22.0,salary,bonus
99802,27474,60,both,20.0,salary,bonus
89263,27474,60,both,25.0,salary,bonus
90131,27474,55,both,25.0,salary,bonus
99770,27549,29,both,20.0,salary,bonus
89598,27549,40,both,18.0,salary,
89638,27550,45,both,40.0,salary,bonus
90611,27748,39,both,20.0,salary,bonus
100943,28032,30,both,43.0,salary,
99315,28036,39,female,25.5,salary,bonus
96956,28036,39,both,23.5,salary,bonus
99385,28036,39,both,23.5,salary,bonus
99314,28036,39,both,23.5,salary,bonus
98781,28036,39,both,25.5,salary,bonus
94383,28436,39,both,24.0,salary,bonus
100277,29011,50,both,18.0,salary,
98455,29011,45,both,21.8400001525879,salary,
99785,29011,50,both,25.0,salary,
100278,29011,38,both,23.0,salary,
98580,29037,50,both,22.0,salary,bonus
98581,29037,50,both,23.0,salary,bonus
98693,29058,38,both,30.0,salary,bonus
100428,29257,40,both,21.0,salary,bonus
100300,29257,40,both,21.0,salary,bonus
101386,29257,45,both,25.0,salary,bonus
101388,29257,50,both,20.0,salary,bonus
100335,29257,40,both,21.0,salary,bonus
100472,29276,45,female,20.0,salary,bonus
101811,29411,40,both,21.5,salary,bonus
86147,1245,40,both,26.0,salary,
45509,1245,49,female,26.0,salary,
12713,1564,50,both,450.0,annual,bonus
13805,2280,60,both,25.0,salary,bonus
15936,2280,60,both,25.0,salary,bonus
13913,2280,40,both,18.7999992370605,salary,bonus
14722,2779,42,both,20.0,salary,
14721,2779,50,both,20.0,salary,
14720,2779,50,both,20.0,salary,
15533,3437,35,both,18.0,salary,bonus
83998,3762,39,both,450.0,annual,bonus
84001,3762,40,both,450.0,annual,bonus
94526,3762,45,both,30.0,salary,bonus
43869,3762,50,both,25.0,salary,bonus
16016,3762,40,both,25.0,salary,bonus
43689,3762,40,both,25.0,salary,bonus
49681,3762,39,both,400.0,annual,bonus
16261,3892,60,both,22.0,salary,bonus
17456,4562,45,both,25.0,salary,
17457,4562,40,both,20.0,salary,bonus
36252,5215,35,both,20.7999992370605,salary,bonus
19140,5220,35,both,27.0,salary,bonus
30353,5220,35,both,26.8999996185303,salary,bonus
95629,5332,40,both,26.0,salary,commission
96149,5332,37,female,26.0,salary,commission
33641,5620,35,both,22.0,salary,bonus
18896,5620,35,both,22.0,salary,bonus
101633,6647,35,both,18.0,salary,bonus
101351,6647,35,both,19.0,salary,bonus
101257,6647,35,both,20.0,salary,bonus
101689,6647,35,both,18.0,salary,bonus
101506,6647,27,both,20.0,salary,bonus
101427,6647,35,both,19.0,salary,bonus
101347,6647,35,both,18.0,salary,bonus
101167,6647,29,both,19.5,salary,bonus
101439,6647,45,both,23.5,salary,bonus
101631,6647,35,both,18.0,salary,bonus
101467,6647,35,both,18.0,salary,bonus
101411,6647,29,both,18.5,salary,bonus
101432,6647,50,both,19.0,salary,bonus
101383,6647,35,both,19.0,salary,bonus
101898,6647,50,both,24.0,salary,bonus
101353,6647,60,both,18.0,salary,bonus
101522,6647,35,both,19.0,salary,bonus
101620,6647,39,both,18.0,salary,bonus
101350,6647,50,both,18.0,salary,bonus
95513,6647,50,both,25.0,salary,bonus
101180,6647,32,both,18.5,salary,bonus
101343,6647,30,both,18.0,salary,bonus
20964,6675,35,both,20.0,salary,bonus
21055,6708,35,both,264.0,annual,
58364,6708,35,both,300.0,annual,bonus
21139,6708,35,both,300.0,annual,bonus
30407,7149,50,both,30.0,salary,bonus
58248,7149,35,both,20.0,salary,"commission,bonus"
22614,7601,55,male,33.0,salary,bonus
22977,7712,33,both,23.0,salary,bonus
25589,9172,27,both,18.0,salary,bonus
38675,9760,38,both,23.0,salary,
27366,10469,34,both,30.0,salary,bonus
34675,12512,48,both,22.2000007629395,salary,bonus
31176,12512,39,both,17.0,salary,bonus
35341,12687,40,both,22.8799991607666,salary,bonus
39811,12687,40,both,25.0,salary,bonus
34452,12687,40,both,19.0,salary,bonus
32012,13050,39,both,18.0,salary,bonus
37022,13061,50,both,18.0,salary,bonus
32051,13299,40,both,398.399993896484,annual,
78299,13469,49,both,24.0,salary,bonus
46399,13469,49,both,17.1000003814697,salary,bonus
100506,13713,40,both,25.0,salary,bonus
55756,13713,40,both,25.0,salary,bonus
98007,13713,40,both,25.0,salary,bonus
35726,14003,58,both,30.0,salary,bonus
41866,15339,50,both,30.0,salary,bonus
41863,15339,50,both,16.0,salary,bonus
41869,15339,50,both,25.0,salary,
43399,15705,60,both,17.0,salary,"commission,bonus"
43385,15705,60,both,17.0,salary,"commission,bonus"
43721,15848,43,both,350.0,annual,bonus
44782,15988,50,male,23.0,salary,bonus
48953,16673,50,both,30.0,salary,
47387,16782,35,both,20.0,salary,"commission,bonus"
47695,16824,40,both,16.0,salary,bonus
47473,16838,64,both,22.0,salary,
65927,16838,65,both,22.0,salary,
48577,17075,39,both,18.0,salary,
56210,17075,39,female,18.0,salary,
48412,17079,40,both,22.0,salary,bonus
50285,17440,55,both,22.8999996185303,salary,bonus
50286,17440,55,both,26.2999992370605,salary,bonus
51537,17818,50,both,276.0,annual,
61311,18339,35,both,25.0,salary,bonus
96693,18339,45,both,25.0,salary,bonus
54038,18339,45,both,25.0,salary,bonus
64955,18339,46,both,25.0,salary,bonus
69827,18690,38,both,20.0,salary,bonus
55598,18690,30,both,19.5,salary,bonus
92243,18749,40,both,20.0,salary,bonus
55612,18749,35,both,19.0,salary,commission
87046,19023,40,both,22.0,salary,bonus
56702,19023,45,both,20.0,salary,bonus
87060,19023,45,both,22.0,salary,bonus
56802,19016,29,both,22.0,salary,bonus
57413,19140,59,female,22.5,salary,bonus
59581,19617,49,female,23.0,salary,
59582,19617,49,female,21.5,salary,commission
88540,19612,57,both,17.0058994293213,salary,"commission,bonus"
82393,19612,59,female,17.0499992370605,salary,"commission,bonus"
64881,19612,60,both,17.0499992370605,salary,bonus
60170,19612,59,both,17.0499992370605,salary,"commission,bonus"
84945,20142,39,both,21.0,salary,bonus
64883,20488,99,both,14.8000001907349,salary,
64980,20744,60,both,18.0,salary,
83570,20845,39,both,22.0,salary,bonus
83569,20845,39,both,20.2999992370605,salary,bonus
65622,20845,39,both,22.7999992370605,salary,bonus
83578,20845,39,both,26.0,salary,bonus
72999,20845,39,both,22.7999992370605,salary,bonus
67730,21265,45,male,25.0,salary,bonus
67731,21265,45,male,25.0,salary,bonus
68093,21327,35,both,20.0,salary,"commission,bonus"
80030,21327,35,both,20.0,salary,"commission,bonus"
69358,21461,40,male,22.0,salary,bonus
78144,21461,40,male,22.0,salary,bonus
69750,21655,60,both,23.0,salary,bonus
69749,21655,60,both,17.0,salary,bonus
70193,21816,45,both,24.0,salary,bonus
71934,22066,38,both,300.0,annual,bonus
72127,22125,99,both,28.0,salary,
72495,22441,39,both,22.5,salary,
72697,22366,60,both,49.0,salary,
10840,377,50,both,23.0,salary,bonus
12205,1153,40,both,21.0,salary,bonus
38701,1153,55,both,21.0,salary,"commission,bonus"
25020,1153,40,both,21.0,salary,bonus
99959,2075,39,both,21.8999996185303,salary,bonus
94201,2075,39,both,21.8999996185303,salary,bonus
90025,2075,40,both,23.0,salary,bonus
98042,2075,40,both,21.3999996185303,salary,bonus
29270,2075,50,both,21.8999996185303,salary,bonus
13511,2075,39,male,21.8999996185303,salary,bonus
99165,2075,34,both,21.8999996185303,salary,bonus
99185,2075,39,both,21.8999996185303,salary,bonus
92753,2075,39,both,21.8999996185303,salary,bonus
92184,2075,39,male,21.8999996185303,salary,bonus
20894,2075,39,male,21.8999996185303,salary,bonus
91145,2075,40,both,21.8099994659424,salary,bonus
96084,2075,39,both,21.8999996185303,salary,bonus
13936,2102,40,both,13.5,salary,bonus
14129,2500,65,both,20.0,salary,"commission,bonus"
14777,2948,35,both,20.0,salary,bonus
14903,2948,38,female,17.0,salary,bonus
14776,2948,30,female,21.0,salary,bonus
15343,3339,55,both,21.0,salary,
79491,3794,45,both,21.2999992370605,salary,bonus
91351,3794,45,both,23.0,salary,"commission,bonus"
91354,3794,45,both,26.0,salary,"commission,bonus"
16189,3878,38,both,20.0,salary,bonus
16196,3878,38,both,27.0,salary,bonus
41318,4230,40,both,18.3999996185303,salary,bonus
16870,4230,35,both,25.0,salary,bonus
18066,4949,40,both,18.0,salary,commission
18222,5019,35,both,25.0,salary,bonus
19223,5727,30,both,24.0,salary,bonus
22008,5727,30,both,23.0,salary,
20069,6161,35,both,27.7999992370605,salary,bonus
20119,6341,35,both,23.0,salary,
21201,6934,35,both,25.0,salary,bonus
22667,7578,42,male,20.0,salary,bonus
22540,7639,30,both,25.0,salary,commission
24192,8250,40,both,19.0,salary,bonus
25268,8250,40,both,18.0,salary,bonus
25285,8250,40,both,17.0,salary,bonus
24194,8250,30,both,18.0,salary,bonus
25355,8250,40,both,18.0,salary,bonus
25053,8907,29,both,21.0,salary,bonus
25069,8907,29,both,21.0,salary,bonus
25052,8907,29,both,21.0,salary,bonus
44783,8981,35,both,276.0,annual,
25654,9337,39,both,25.0,salary,bonus
25676,9337,39,both,25.0,salary,bonus
25867,9438,40,female,18.0,salary,commission
26269,9862,35,both,20.0,salary,bonus
29960,9862,35,both,20.0,salary,bonus
99444,10508,40,both,22.0,salary,
26759,10508,42,both,19.0,salary,bonus
74515,10508,39,both,20.0,salary,
29312,10508,40,both,20.0,salary,
70227,10508,30,male,20.0,salary,bonus
27377,10615,45,male,22.0,salary,bonus
59632,11647,50,both,19.0,salary,bonus
27863,11654,30,both,18.7999992370605,salary,bonus
28618,11873,45,both,18.2000007629395,salary,bonus
85789,12249,50,both,600.0,annual,bonus
29820,12355,30,male,18.0,salary,bonus
30532,12706,32,both,20.0,salary,bonus
30531,12706,38,both,20.0,salary,bonus
32712,13386,35,both,240.0,annual,
32545,13386,35,both,240.0,annual,
51605,14152,50,both,414.0,annual,bonus
38157,14152,65,both,300.0,annual,
42318,15399,35,female,23.0,salary,bonus
47037,15399,40,both,25.0,salary,"commission,bonus"
44788,15990,30,both,20.0,salary,bonus
47098,16308,39,both,20.2000007629395,salary,bonus
46722,16634,35,both,30.0,salary,
67909,16634,99,both,23.0,salary,
46857,16663,45,male,21.0,salary,bonus
48933,17142,55,male,23.0,salary,bonus
48934,17142,45,male,20.0,salary,bonus
50830,17442,35,both,18.0,salary,bonus
51641,17680,40,male,20.0,salary,bonus
52129,17927,45,male,22.0,salary,bonus
52391,17969,35,both,280.0,annual,bonus
52390,17969,35,both,300.0,annual,bonus
55111,18560,60,both,500.0,annual,
55917,18741,45,both,22.0,salary,bonus
55970,18508,60,both,20.0,salary,bonus
101746,19120,40,both,360.0,annual,
100613,19120,45,both,320.0,annual,
91040,19120,39,both,280.001007080078,annual,
88531,19120,42,both,280.001007080078,annual,
70378,19120,35,both,300.0,annual,
101621,19120,45,both,350.0,annual,
59181,19408,39,both,18.0,salary,commission
59226,19538,40,both,23.0,salary,bonus
72285,19566,62,both,21.3999996185303,salary,bonus
69309,19566,70,both,24.0,salary,bonus
59467,19566,62,both,23.2999992370605,salary,bonus
72284,19566,62,both,378.0,annual,bonus
59464,19566,62,both,23.5,salary,bonus
68694,19566,62,both,30.0,salary,bonus
62420,19566,62,both,24.2999992370605,salary,bonus
59466,19566,62,both,22.0,salary,bonus
69312,19566,62,both,378.0,annual,bonus
59465,19566,62,both,20.1000003814697,salary,bonus
65122,20172,55,both,35.0,salary,bonus
89647,20172,40,male,38.0,salary,bonus
62560,20172,55,both,38.0,salary,bonus
97696,20172,55,both,38.0,salary,bonus
65103,20756,50,both,35.0,salary,
65679,20908,32,both,21.0,salary,bonus
66063,20932,39,male,15.6899995803833,salary,bonus
67117,21094,60,both,26.0,salary,bonus
98960,21579,35,male,21.0,salary,commission
94221,21579,35,male,17.0,salary,
72359,21609,35,both,22.7000007629395,salary,bonus
69258,21609,32,both,21.0,salary,bonus
69951,21534,35,both,20.0,salary,"commission,bonus"
70355,21763,39,both,18.0,salary,bonus
72847,22563,40,both,18.0,salary,bonus
77154,22563,40,both,18.0,salary,bonus
73092,22359,60,both,25.0,salary,
73706,22844,35,male,20.0,salary,bonus
73273,22788,55,both,30.3999996185303,salary,bonus
74388,23242,40,both,22.2999992370605,salary,bonus
74080,22990,35,both,25.0,salary,bonus
74889,23474,99,both,28.2999992370605,salary,bonus
98841,23731,29,male,30.0,salary,bonus
98846,23731,29,male,22.0,salary,bonus
75317,23763,49,both,600.0,annual,
75761,23858,39,female,28.0,salary,bonus
75689,23449,50,male,18.7000007629395,salary,bonus
10819,286,35,both,18.0,salary,
10820,286,30,both,18.0,salary,
11556,722,35,both,20.0,salary,
11557,722,35,both,20.0,salary,
11966,995,35,both,25.0,salary,bonus
16245,1285,40,male,20.0,salary,
12315,1285,40,both,250.0,annual,
82936,1415,29,both,24.2999992370605,salary,bonus
76572,1415,45,both,23.2999992370605,salary,bonus
99415,1415,45,both,23.2999992370605,salary,bonus
13946,1722,45,both,30.0,salary,"commission,bonus"
98607,1722,37,male,24.0,salary,bonus
53304,1722,45,male,34.0,salary,bonus
13117,1722,42,male,30.0,salary,bonus
98603,1722,35,both,24.0,salary,bonus
100345,2028,35,both,29.0,salary,bonus
52667,2028,40,both,21.3999996185303,salary,bonus
84696,2028,35,both,21.3999996185303,salary,bonus
63527,2028,39,both,21.3999996185303,salary,bonus
100077,2028,39,both,23.7999992370605,salary,bonus
53312,2028,40,both,26.0,salary,bonus
80985,2979,38,female,24.0,salary,"commission,bonus"
80987,2979,30,female,26.0,salary,"commission,bonus"
101437,2979,40,female,20.6000003814697,salary,"commission,bonus"
82069,2979,40,female,22.0,salary,"commission,bonus"
14962,3056,35,both,25.1000003814697,salary,bonus
15630,3544,49,both,23.0,salary,"commission,bonus"
15631,3544,49,female,18.0,salary,bonus
19407,3812,30,both,18.0,salary,bonus
16528,3812,30,both,20.0,salary,
27329,4122,30,both,28.0,salary,bonus
22456,4122,30,both,30.0,salary,bonus
96454,4818,48,both,38.0,salary,bonus
18436,5104,35,both,31.0,salary,bonus
19347,5104,35,both,29.0,salary,bonus
18910,5485,45,both,242.399993896484,annual,
21752,7136,39,both,18.5,salary,
94871,7315,35,male,25.0,salary,bonus
22237,7441,35,both,23.0,salary,bonus
23759,8131,35,both,25.0,salary,commission
27058,8807,35,both,20.0,salary,bonus
25265,9235,40,both,300.0,annual,bonus
79986,9235,59,both,320.0,annual,bonus
79992,9235,59,both,320.0,annual,bonus
27375,10745,64,both,23.0,salary,bonus
27378,10745,64,both,30.0,salary,bonus
89152,10802,30,both,26.2999992370605,salary,bonus
29492,10847,35,both,23.6000003814697,salary,bonus
27809,10847,40,male,26.0,salary,bonus
76980,10847,35,both,26.0,salary,bonus
27807,10847,40,male,23.6000003814697,salary,bonus
27276,11314,28,female,20.0,salary,bonus
29962,12605,35,both,23.0,salary,bonus
101732,12741,40,both,26.5,salary,bonus
30356,12885,99,both,18.0,salary,
30309,12885,99,both,320.0,annual,
35695,13943,40,both,20.0,salary,
37914,14374,40,both,25.0,salary,bonus
37915,14374,40,both,25.0,salary,bonus
38219,14604,50,both,30.0,salary,bonus
48693,14911,45,both,20.0,salary,bonus
